S0 	 S1 	 S2 	 V1 	 V2 	 E0 	 E1 	 E2 	 I0 	 I1 	 I2 	 ICU0 	 ICU1 	 ICU2 	 D 	 R0 	 R1 	 R2 	 h 	 f1 	 f2 (first line is initial values + initially vaccianted)
20536779.511933 	 116087.449919 	 53875.866622 	 109896.126639 	 19300.115045 	 39070.691714 	 234.417376 	 99.032790 	 69894.116077 	 429.028589 	 273.967588 	 696.538748 	 2.182669 	 1.094963 	 120.982552 	 2379893.757625 	 146706.738998 	 186638.380153 	 0.001663 	 18409.166396 	 6367.396497
20531278.432469 	 116893.247427 	 54133.192913 	 110422.085328 	 19334.315205 	 39320.329353 	 237.162686 	 99.840809 	 70454.528647 	 432.232554 	 273.475771 	 700.915125 	 2.209035 	 1.101642 	 123.414342 	 2380907.969611 	 147767.612001 	 187617.935081 	 0.001684 	 18409.166396 	 6367.396497
20525763.432985 	 117698.858052 	 54390.359906 	 110947.882025 	 19368.593107 	 39571.736413 	 239.957561 	 100.674304 	 71016.245339 	 435.510380 	 273.034380 	 705.347979 	 2.235420 	 1.108157 	 125.864100 	 2381933.089621 	 148828.592021 	 188597.478251 	 0.001706 	 18409.166396 	 6367.396497
20520234.472783 	 118504.278875 	 54647.368231 	 111473.515717 	 19402.946928 	 39824.869155 	 242.801087 	 101.532512 	 71579.326818 	 438.863034 	 272.643657 	 709.836614 	 2.261835 	 1.114514 	 128.331925 	 2382969.143047 	 149889.682009 	 189577.011258 	 0.001728 	 18409.166396 	 6367.396497
20514691.509450 	 119309.506989 	 54904.218482 	 111998.985365 	 19437.374884 	 40079.687662 	 245.692416 	 102.414713 	 72143.830476 	 442.291422 	 272.303804 	 714.380362 	 2.288292 	 1.120721 	 130.817919 	 2384016.156429 	 150950.884916 	 190556.535698 	 0.001750 	 18409.166396 	 6367.396497
20509137.769244 	 120114.558657 	 55160.920011 	 112524.307818 	 19471.878327 	 40332.875535 	 248.608561 	 103.311455 	 72709.802483 	 445.796335 	 272.014964 	 718.978579 	 2.314801 	 1.126786 	 133.322183 	 2385074.157390 	 152012.203713 	 191536.053159 	 0.001773 	 18409.166396 	 6367.396497
20503599.491134 	 120919.588271 	 55417.544653 	 113049.621089 	 19506.480033 	 40558.924329 	 251.375641 	 104.153737 	 73276.347397 	 449.372144 	 271.774726 	 723.630559 	 2.341372 	 1.132716 	 135.844809 	 2386143.167850 	 153073.644227 	 192515.565312 	 0.001792 	 18409.166396 	 6367.396497
20498047.327931 	 121724.424116 	 55674.014620 	 113574.759420 	 19541.150114 	 40787.870409 	 254.195840 	 105.021180 	 73842.935670 	 453.015618 	 271.581621 	 728.335376 	 2.368016 	 1.138518 	 138.385870 	 2387223.190420 	 154135.211491 	 193495.073773 	 0.001811 	 18409.166396 	 6367.396497
20492481.275230 	 122529.063642 	 55930.330498 	 114099.721880 	 19575.886953 	 41019.579458 	 257.067837 	 105.912942 	 74409.706484 	 456.728013 	 271.435938 	 733.092104 	 2.394740 	 1.144200 	 140.945433 	 2388314.226314 	 155196.908287 	 194474.580048 	 0.001831 	 18409.166396 	 6367.396497
20486901.324753 	 123333.504303 	 56186.492834 	 114624.507502 	 19610.688959 	 41253.927517 	 259.990403 	 106.828233 	 74976.789880 	 460.510499 	 271.337924 	 737.899869 	 2.421554 	 1.149767 	 143.523568 	 2389416.279386 	 156258.737411 	 195454.085638 	 0.001851 	 18409.166396 	 6367.396497
20481306.662516 	 124139.248703 	 56442.676319 	 115148.949170 	 19645.991352 	 41487.284456 	 262.937863 	 107.756680 	 75544.298636 	 464.364099 	 271.287756 	 742.757841 	 2.448468 	 1.155227 	 146.120348 	 2390528.853257 	 157322.484470 	 196434.722837 	 0.001871 	 21294.949873 	 7404.635262
20475217.269349 	 125121.541130 	 56718.380778 	 115651.279766 	 19732.948947 	 41692.212232 	 265.730573 	 108.623631 	 76111.330904 	 468.282966 	 271.282832 	 747.665141 	 2.475490 	 1.160586 	 148.735839 	 2391592.611170 	 158598.540096 	 197549.928571 	 0.001888 	 21294.949873 	 7404.635262
20469114.296444 	 126103.579979 	 56993.951509 	 116153.428951 	 19819.936365 	 41900.816963 	 268.603587 	 109.517551 	 76677.370856 	 472.264699 	 271.321651 	 752.620668 	 2.502628 	 1.165851 	 151.370081 	 2392667.335511 	 159874.772849 	 198665.143860 	 0.001905 	 21294.949873 	 7404.635262
20462997.769473 	 127085.362956 	 57269.388902 	 116655.395920 	 19906.952020 	 42112.897076 	 271.554353 	 110.437459 	 77242.615089 	 476.311965 	 271.404657 	 757.623338 	 2.529889 	 1.171026 	 154.023115 	 2393753.007244 	 161151.185199 	 199780.370319 	 0.001923 	 21294.949873 	 7404.635262
20456867.708739 	 128066.887759 	 57544.693308 	 117157.179824 	 19993.994362 	 42328.266095 	 274.580482 	 111.382431 	 77807.246709 	 480.427255 	 271.532238 	 762.672132 	 2.557281 	 1.176118 	 156.694984 	 2394849.611064 	 162427.779664 	 200895.609555 	 0.001941 	 21294.949873 	 7404.635262
20450727.733794 	 129048.174820 	 57819.875225 	 117658.800472 	 20081.065419 	 42543.135600 	 277.653523 	 112.341443 	 78371.427276 	 484.612831 	 271.704707 	 767.766091 	 2.584813 	 1.181132 	 159.385735 	 2395957.135135 	 163704.558816 	 202010.863168 	 0.001958 	 21294.949873 	 7404.635262
20444606.814912 	 130029.407268 	 58095.017395 	 118160.420119 	 20168.191953 	 42729.270671 	 280.566833 	 113.234503 	 78934.271951 	 488.863283 	 271.919411 	 772.904221 	 2.612493 	 1.186076 	 162.095407 	 2397075.563500 	 164981.527325 	 203126.132677 	 0.001974 	 21294.949873 	 7404.635262
20438472.656920 	 131010.381165 	 58370.029230 	 118661.849590 	 20255.340668 	 42919.677894 	 283.557914 	 114.153815 	 79495.291923 	 493.175943 	 272.174785 	 778.085307 	 2.640327 	 1.190952 	 164.824017 	 2398204.860841 	 166258.689148 	 204241.419562 	 0.001990 	 21294.949873 	 7404.635262
20432325.308026 	 131991.094519 	 58644.911075 	 119163.088116 	 20342.510189 	 43114.104526 	 286.624137 	 115.098356 	 80054.728449 	 497.553364 	 272.471296 	 783.308165 	 2.668322 	 1.195768 	 167.571580 	 2399344.992072 	 167536.046730 	 205356.725311 	 0.002006 	 21294.949873 	 7404.635262
20426164.809944 	 132971.545322 	 58919.663235 	 119664.134882 	 20429.699171 	 43312.316515 	 289.763043 	 116.067173 	 80612.805968 	 501.997920 	 272.809354 	 788.571687 	 2.696486 	 1.200527 	 170.338117 	 2400495.926683 	 168813.602566 	 206472.051410 	 0.002022 	 21294.949873 	 7404.635262
20419994.797542 	 133951.755158 	 59194.296411 	 120165.010175 	 20516.909911 	 43510.485802 	 292.945183 	 117.048967 	 81169.724296 	 506.511754 	 273.189291 	 793.874840 	 2.724825 	 1.205236 	 173.123649 	 2401657.638422 	 170091.359201 	 207587.399338 	 0.002038 	 21294.949873 	 7404.635262
20413844.214589 	 134931.913805 	 59468.895199 	 120665.880936 	 20604.170067 	 43680.377277 	 295.956592 	 117.961854 	 81724.635386 	 511.089070 	 273.608404 	 799.216559 	 2.753348 	 1.209898 	 175.928196 	 2402830.097655 	 171369.320714 	 208702.770452 	 0.002053 	 21294.949873 	 7404.635262
20407680.824600 	 135911.809330 	 59743.366737 	 121166.554951 	 20691.445913 	 43854.921831 	 299.043395 	 118.900252 	 82277.084359 	 515.726918 	 274.065102 	 804.595575 	 2.782059 	 1.214518 	 178.751752 	 2404013.256092 	 172647.490546 	 209818.166071 	 0.002067 	 21294.949873 	 7404.635262
